D06172,CHEMBL1762,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1762
D00593,CHEMBL1481,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1481
D00594,CHEMBL1272,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1272
D00546,CHEMBL1200733,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1200733
D00195,CHEMBL369475,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL369475
D00219,CHEMBL1589,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1589
D01108,CHEMBL3989857,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL3989857
D02914,CHEMBL1200984,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1200984
D02098,CHEMBL1200464,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1200464
D00110,CHEMBL19151,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL19151
D00358,CHEMBL79,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL79
D02092,CHEMBL1200788,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1200788
D00354,CHEMBL741,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL741
D00607,CHEMBL3184143,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL3184143
D00351,CHEMBL1324508,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1324508
D00234,CHEMBL296419,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL296419
D00733,CHEMBL1086,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1086
D00528,CHEMBL113,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL113
D00964,CHEMBL1444,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1444
D00524,CHEMBL14,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL14
D00831,CHEMBL1606,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1606
D00294,CHEMBL181,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL181
D00293,CHEMBL12,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL12
D03991,CHEMBL2106155,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL2106155
D01854,CHEMBL1603301,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1603301
D00619,CHEMBL1280,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1280
D01111,CHEMBL783,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL783
D01295,CHEMBL43064,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL43064
D01118,CHEMBL1200970,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1200970
D00451,CHEMBL128,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL128
D04790,CHEMBL1201134,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1201134
D00618,CHEMBL1726,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1726
D00349,CHEMBL1648,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1648
D00651,CHEMBL1201039,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1201039
D00456,CHEMBL46,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL46
D00345,CHEMBL406,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL406
D00136,CHEMBL54,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL54
D00611,CHEMBL1237082,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1237082
D00617,CHEMBL1200326,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1200326
D00340,CHEMBL435,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL435
D00615,CHEMBL1200402,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1200402
D01242,CHEMBL3833361,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL3833361
D00519,CHEMBL842,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL842
D00697,CHEMBL407,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL407
D01350,CHEMBL3184791,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL3184791
D02262,CHEMBL2359966,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL2359966
D00694,CHEMBL2096631,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL2096631
D00741,CHEMBL1255654,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1255654
D00740,CHEMBL1200841,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1200841
D00512,CHEMBL16,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL16
D01828,CHEMBL1096,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1096
D03365,CHEMBL3,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL3
D02207,CHEMBL3989821,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL3989821
D02204,CHEMBL332524,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL332524
D01969,CHEMBL1256940,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1256940
D02360,CHEMBL809,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL809
D02362,CHEMBL490,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL490
D00616,CHEMBL1697,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1697
D00274,CHEMBL1729,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1729
D00521,CHEMBL17157,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL17157
D00658,CHEMBL1054,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1054
D01287,CHEMBL1200749,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1200749
D00775,CHEMBL744,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL744
D00504,CHEMBL918,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL918
D00771,CHEMBL1371,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1371
