D04066,CHEMBL1575,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1575
D00596,CHEMBL843,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL843
D00965,CHEMBL1274,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1274
D00961,CHEMBL124881,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL124881
D02367,CHEMBL1533,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1533
D00962,CHEMBL1200667,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1200667
D00312,CHEMBL2106240,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL2106240
D01161,CHEMBL1358,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1358
D00316,CHEMBL464,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL464
D00094,CHEMBL38,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL38
D00211,CHEMBL374478,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL374478
D00279,CHEMBL565,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL565
D00348,CHEMBL547,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL547
D00088,CHEMBL1092578,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1092578
D00443,CHEMBL1320310,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1320310
D00565,CHEMBL672,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL672
D01689,CHEMBL1200865,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1200865
D00327,CHEMBL1445,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1445
D00462,CHEMBL1200436,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1200436
D00730,CHEMBL127516,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL127516
D00930,CHEMBL1200622,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1200622
D00299,CHEMBL2356023,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL2356023
D00586,CHEMBL806,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL806
D01441,CHEMBL1642,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1642
D00075,CHEMBL386630,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL386630
D02217,CHEMBL1116,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1116
D00163,CHEMBL240597,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL240597
D00506,CHEMBL40,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL40
D00950,CHEMBL1074,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1074
D00951,CHEMBL717,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL717
D00585,CHEMBL1276308,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1276308
D00954,CHEMBL1074,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1074
D00066,CHEMBL103,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL103
D00956,CHEMBL1200412,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1200412
D00898,CHEMBL1018,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1018
D01115,CHEMBL1095097,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1095097
D00188,CHEMBL1042,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1042
D01294,CHEMBL1200624,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1200624
D00182,CHEMBL1162,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1162
D00246,CHEMBL1370,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1370
D05341,CHEMBL82293,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL82293
D00187,CHEMBL1436587,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1436587
D00627,CHEMBL1017,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1017
D01217,CHEMBL1200853,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1200853
D00577,CHEMBL411,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL411
D00105,CHEMBL135,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL135
D00554,CHEMBL1627464,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1627464
D01132,CHEMBL1657,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1657
D00129,CHEMBL297508,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL297508
D00690,CHEMBL1161,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1161
D00040,CHEMBL112570,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL112570
D00067,CHEMBL1405,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1405
D00143,CHEMBL253363,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL253363
D01387,CHEMBL1200732,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL1200732
